1.711511277315993071e+09,1.711511279591554165e+09
1.711511292158226967e+09,1.711511301536350965e+09
1.711511309815403938e+09,1.711511311891056061e+09
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
